level	score	vocab	morph	len	clauses	sr	ru	sr_id
5	8.12	2.68	3	6	2	Mogu li da trčim sa tobom?	Я могу побегать с тобой?	3418722
5	8.13	3.94	3	5	1	Dajte zrnevlje pticama u dvorištu!	Дайте птицам во дворе зерна!	3413878
5	8.13	3.94	3	5	1	Koliko ste Šekspirovih tragedija pročitali?	Сколько трагедий Шекспира вы читали?	1157205
5	8.13	3.94	3	5	1	Lavine predstavljaju opasnost za alpiniste.	Лавины представляют опасность для альпинистов.	3501835
5	8.13	3.27	4	5	1	Moj sat mora biti popravljen.	Мои часы нужно починить.	3343439
5	8.13	2.53	2	6	3	Da li možete da zasmejete Toma?	Вы можете рассмешить Тома?	5024896
5	8.13	2.53	2	8	2	Moj otac me je zamolio da otvorim vrata.	Мой отец попросил меня открыть дверь.	1133563
5	8.13	2.02	4	8	1	Prošle godine u nas je bilo mnogo snega.	В прошлом году у нас было много снега.	1178214
5	8.13	2.02	4	8	1	Rođen je u malom selu na jugu Turske.	Он родился в маленькой деревне на юге Турции.	4238269
5	8.14	3.11	3	5	2	Ja sam mislio, ti spavaš.	Я думал, ты спишь.	3518000
5	8.14	2.45	4	5	2	Čoveče, ostavi me na miru!	Человек, оставь меня в покое!	1074623
5	8.14	3.53	3	6	1	Ja nikada nisam video crvene frižidere.	Я никогда не видел красных холодильников.	1157199
5	8.14	3.11	3	7	1	Padale su mu na um čudne misli.	На ум ему приходили странные мысли.	1098604
5	8.14	2.37	1	8	3	Ako si pročitao knjigu, vrati je u biblioteku.	Если ты прочитал книгу, то верни её в библиотеку.	3503799
5	8.15	3.29	4	5	1	Zoološki vrt je zatvoren ponedeljkom.	Зоопарк закрыт по понедельникам.	4250311
5	8.15	3.55	3	6	1	Koliko arbitara učestvuje u fudbalskoj utakmici?	Сколько арбитров участвует в футбольном матче?	2044008
5	8.15	1.62	4	7	2	Želim da znam ko ide sa nama.	Я хочу знать, кто идёт с нами.	3243468
5	8.15	2.38	1	8	3	Ziro, nije neophodno da sutra ideš u školu.	Дзиро не нужно сегодня идти в школу.	2067618
5	8.16	3.13	3	5	2	Da li se Tomu sviđa?	Тому нравится?	8841677
5	8.16	3.13	3	5	2	Mislim da Tomu treba pomoć.	Я думаю, Тому нужна помощь.	4975985
5	8.16	3.13	3	5	2	Reci Tomu da sam spreman.	Скажи Тому, что я готов.	4781303
5	8.16	3.13	3	5	2	Reci Tomu da sam spremna.	Скажи Тому, что я готова.	4781305
5	8.17	2.06	4	6	2	Da li si ostavio otvoren prozor?	Ты оставил окно открытым?	3425265
5	8.17	2.98	2	7	2	Tom je rekao da ne izgledam pametno.	Том сказал, что я выгляжу не умно.	5873221
5	8.17	3.39	2	8	1	Tom je jutros otišao ne završivši svoj doručak.	Том сегодня утром ушёл, не закончив завтракать.	4790640
5	8.19	2.99	2	7	2	Interesantno, zbog čega se ona tako uznemirava.	Интересно, почему она так беспокоится.	1098608
5	8.20	4.34	0	7	2	Razume se, tu novost zapamtiću veoma dobro.	Конечно, я помню новость очень хорошо.	2037940
5	8.20	3.16	3	7	1	Reci mi gde će se prirediti susret.	Скажи мне, где будет проводиться встреча.	1457631
5	8.21	2.42	6	4	1	Sezona lova je završena.	Сезон охоты закрыт.	4972322
5	8.21	4.68	2	5	1	Pretplatila sam dva periodična izdanja.	Я подписался на два периодических издания.	1261857
5	8.21	2.09	4	6	2	Interesantno, šta ona misli tim rečima.	Интересно, что она имеет в виду под этими словами?	1080458
5	8.22	3.85	2	5	2	Moramo da sačekamo zakašnjenje voza.	Нам следует ожидать задержку поезда.	1621130
5	8.22	2.27	5	6	1	Nastavnik nam je objasnio značenje reči.	Учитель объяснил нам значение слова.	1178221
5	8.22	2.27	5	6	1	Tom je verovatno rođen u Australiji.	Том, вероятно, родился в Австралии.	5308596
5	8.22	2.10	4	8	1	On nije imao apsolutno ništa zajedničkog sa nama.	Он не имел абсолютно ничего общего с нами.	3465638
5	8.23	3.86	2	5	2	Nemojte da govorite punih ustiju.	Нельзя говорить с набитым ртом.	1676095
5	8.24	3.62	3	6	1	Priča me je dirnula do suza.	Рассказ тронул меня до слёз.	1312279
5	8.24	2.95	4	6	1	To se kosi s mojim principima.	Это противоречит моим принципам.	3243318
5	8.24	2.61	2	8	2	Da li poznajete nekog lekara koji zna japanski?	Вы знаете какого-нибудь врача, который говорит по-японски?	1185031
5	8.25	4.46	3	4	1	Ima mnogo neiskrenih ljudi.	Есть много неискренних людей.	3484082
5	8.25	3.96	0	6	3	Požuri, inače ćeš da propustiš avion.	Поспеши, а то опоздаешь на самолёт.	3356007
5	8.25	4.96	1	6	1	Verovatno nikad više neću koristiti ovo.	Видимо, я никогда больше не буду этим пользоваться.	5035386
5	8.25	2.54	4	7	1	U mojoj ulici su mnoge višespratne kuće.	На моей улице много многоэтажных домов.	1189023
5	8.25	3.29	1	8	2	Bolje vrabac u ruci, nego golub na grani.	Лучше синица в руках, чем журавль в небе.	1082341
5	8.26	1.64	6	6	1	Ja bih to bolje uradio sam.	Я бы лучше сделал это сам.	5557559
5	8.26	2.97	4	6	1	U našoj školi je mnogo učionica.	В нашей школе много учебных кабинетов.	1657958
5	8.26	3.05	2	7	2	Prestao sam da pušim pre dve godine.	Я бросил курить два года назад.	1312258
5	8.26	2.63	2	8	2	Mislim da sam već video tog momka negde.	Думаю, я уже этого парня где-то видел.	4246920
5	8.27	3.64	3	6	1	Izvinite. To je bilo jednostavno ogovaranje.	Извините. Это была просто оговорка.	1195471
5	8.27	3.64	3	6	1	Nekoliko puta sam plesala sa Tomom.	Я несколько раз танцевала с Томом.	8841988
5	8.27	3.06	2	7	2	Hajdemo na železničku stanicu da kupimo karte.	Пойдём на железнодорожный вокзал и купим билеты.	6882615
5	8.27	3.23	3	7	1	Ona se zaista može ponositi svojom kćerkom.	Она действительно может гордиться своей дочерью.	1074420
5	8.27	3.06	2	7	2	Volim da nosim suknje dužine do kolena.	Мне нравится носить юбки до колен.	6532969
5	8.28	4.48	3	4	1	Počinjem sa tridesetom stranom.	Начинаем с тридцатой страницы.	1261852
5	8.28	5.40	1	5	1	Gladni kučići laju na ulici.	Голодные щенки лают на улице.	396698
5	8.28	3.65	3	6	1	Moj avion poleće u šest časova.	Мой самолёт вылетает в шесть часов.	1051811
5	8.28	4.32	2	6	1	On je zadubljen u učenje latinskog.	Он погружён в изучение латыни.	3384496
5	8.28	4.57	1	7	1	Danas u mom gradu pada gust sneg.	Сегодня у нас в городе идёт густой снег.	3715053
5	8.28	2.65	2	8	2	Da li su bile neke čaše na stolu?	На столе были какие-нибудь стаканы?	3327891
5	8.29	2.57	4	7	1	Moja sestra je to videla sopstvenim očima.	Моя сестра видела это своими собственными глазами.	914580
5	8.30	3.08	2	5	3	Da li imaš brata, Petre?	Пётр, у тебя есть брат?	3438774
5	8.32	4.10	3	5	1	Utrnula mi je leva noga.	У меня левая нога затекла.	6905790
5	8.32	4.77	2	5	1	Voleću te do kraja života.	Я буду любить тебя до конца жизни.	3535527
5	8.32	3.77	1	7	2	Šta je bilo prvo, kokoš ili jaje?	Что было раньше, курица или яйцо?	3370014
5	8.33	1.77	4	7	2	Drago mi je da vas opet vidim.	Я рад вас видеть снова.	6960911
5	8.33	1.77	4	7	2	Drago mi je da vas opet vidim.	Я рад снова Вас видеть.	6960911
5	8.33	2.61	4	7	1	Molim te dođi najkasnije do osam sati.	Пожалуйста, приди самое позднее к восьми часам.	3278263
5	8.33	2.61	4	7	1	Molim te dođi najkasnije do osam sati.	Пожалуйста, приди не позже восьми часов.	3278263
5	8.35	2.54	6	4	1	Hteo bih neki kolač.	Я хотел бы какое-нибудь пирожное.	1052185
5	8.35	3.04	4	4	2	Kada je sagrađen zamak?	Когда был построен замок?	10042620
5	8.35	2.20	4	6	2	Da li vam se sviđa Moskva?	Вам нравится Москва?	3440838
5	8.36	3.22	5	4	1	Hteo bih šoljicu kafe.	Я бы хотел чашку кофе.	1221193
5	8.36	3.05	4	6	1	Moj ujak mi je darovao fotoaparat.	Мой дядя подарил мне фотоаппарат.	1384468
5	8.36	2.47	3	7	2	Treba samo da mu daš ovu knjigu.	Тебе нужно просто дать ему эту книгу.	3363692
5	8.36	4.89	0	8	1	Ovo je moja majka. Ona se zove Beatrisa.	Это моя мама. Её зовут Беатриса.	2153164
5	8.37	3.48	4	5	1	Moj otac je trenutno zauzet.	Мой отец в данный момент занят.	3304230
5	8.37	3.31	3	7	1	Mnogo puta sam igrao golf sa Tomom.	Я много раз играл с Томом в гольф.	5035344
5	8.37	3.14	2	7	2	Morali smo da zatvorimo prozor zbog komaraca.	Нам пришлось закрыть окно из-за комаров.	3440226
5	8.38	4.32	4	3	1	Zvezde su treperile.	Звёзды сверкали.	1166854
5	8.38	4.15	3	5	1	Ti se ponosiš svojim ocem.	Ты гордишься своим отцом?	1091324
5	8.38	3.15	2	7	2	Ja vas molim da ispravite moje greške.	Я прошу вас исправить мои ошибки.	3474686
5	8.39	2.83	5	5	1	Svi ispiti sada su završeni.	Все экзамены сейчас закончились.	1046929
5	8.39	2.49	3	7	2	Mislila sam da ideš u Bostom autobusom.	Я думала, ты поедешь в Бостон на автобусе.	4250262
5	8.39	2.49	3	7	2	Pitala je da li mi treba taksi.	Она спросила, нужно ли мне такси.	3439364
5	8.39	2.58	1	8	3	Moraš to da uradiš, hteo to ili ne.	Ты должен это сделать, хочешь ты этого или нет.	3307134
5	8.39	2.58	1	8	3	Moraš to da uradiš, hteo to ili ne.	Ты должна это сделать, хочешь ты этого или нет.	3307134
5	8.40	2.75	2	8	2	Glavni grad Crne Gore je Podgorica, nekadašnji Titograd.	Столица Черногории - Подгорица, когда-то называвшаяся Титоградом.	1214556
5	8.41	2.59	6	4	1	Držite vaše oči otvorene.	Держите ваши глаза открытыми.	5552556
5	8.41	2.67	4	7	1	Ruke su joj bile hladne kao led.	Руки у неё были холодные как лёд.	7009896
5	8.41	2.76	2	8	2	Računari treba da se drže van spavaće sobe.	Компьютеры нужно размещать за пределами спальни.	3484134
5	8.42	4.60	3	4	1	Vratite mi moju flašu.	Верните мне мою бутылку.	4273217
5	8.42	4.18	3	5	1	Danas je tvojoj ćerki rođendan.	Сегодня день рождения твоей дочери.	3425426
5	8.43	2.27	4	6	2	Ti si obavezan da bolje radiš.	Ты должен больше работать.	1098599
5	8.43	3.44	1	8	2	Ja ne mogu da trpim ovu glupu ženu.	Я терпеть не могу эту глупую женщину.	1088291
5	8.44	3.20	2	7	2	Da li ste vi preveli tu knjigu?	Вы перевели ту книгу?	4116542
5	8.45	3.46	1	6	3	Ako izlaziš, molim te zatvori vrata.	Как уйдёшь, пожалуйста, закрой дверь.	665364
5	8.46	3.97	4	4	1	Na kome spratu stanujete?	На каком этаже вы живёте?	1189033
5	8.46	5.30	2	4	1	Volim svog biseksualnog dečka!	Я люблю своего парня-бисексуала!	4264046
5	8.46	4.89	2	5	1	Iznenada oblaci su zatamnili nebo.	Внезапно небо потемнело от затянувших его туч.	1054859
5	8.46	2.72	4	5	2	Želim da im pošaljem pismo.	Я хочу отправить им письмо.	13692367
5	8.46	3.80	3	6	1	Sviđa mi se norveški kozji sir.	Мне нравится норвежский козий сыр.	3477956
5	8.46	1.30	3	8	3	Ako ne postoji rešenje, onda nema ni problema.	Если нет решения, то нет и проблемы.	3435326
5	8.47	2.14	3	8	2	Da li je bilo mnogo ljudi u biblioteci?	В библиотеке было много людей?	11060293
5	8.48	4.07	2	7	1	Ima li ovde nekog ko govori esperanto?	Здесь есть кто-нибудь, кто говорит на эсперанто?	3479637
5	8.49	2.66	6	4	1	Naše je vreme ograničeno.	Наше время ограничено.	3366078
5	8.49	3.57	4	5	1	Kažite imena najvećih pritoka Dunava.	Назовите крупные притоки Дуная.	1533455
5	8.49	2.99	3	6	2	Možeš li da jedeš sirove oštrige?	Можно ли есть сырые устрицы?	6362512
5	8.49	3.00	3	8	1	Došao je u Tokio u potrazi za poslom.	Он приехал в Токио в поисках работы.	884476
5	8.51	3.51	1	6	3	Dok se mačka šeta, miševi praznuju.	Кот за двери - мыши в пляс.	1124541
5	8.51	3.01	3	6	2	Zbog lošeg vremena, avion je kasnio.	Самолёт опоздал из-за плохой погоды.	5919385
5	8.51	2.59	3	7	2	Jabuke su obično zelene, žute ili crvene.	Яблоки обычно бывают зеленые, желтые или красные.	3350451
5	8.51	4.09	2	7	1	Juče sam završio učenje esperanta na Duolingu.	Вчера я закончил изучать эсперанто на Дуолинго.	4240649
5	8.51	2.59	3	7	2	Možete li da mi promenite jedan dolar?	Вы можете разменять мне один доллар?	3256385
5	8.51	2.84	2	8	2	Ona voli da se oblači u tamne boje.	Она любит одеваться в тёмное.	3394995
5	8.52	4.35	1	6	2	Ko te je naučio da plešeš?	Кто научил тебя танцевать?	3245593
5	8.52	3.01	3	6	2	Uvek držim prozor otvorenim dok spavam.	Я всегда держу окно открытым, когда сплю.	5028570
5	8.52	2.60	3	7	2	Tom reče da se šeta svakog dana.	Том сказал, что он каждый день гуляет.	6937856
5	8.53	4.03	4	4	1	On je sada prehlađen.	Он сейчас простывший.	3369426
5	8.53	3.03	3	6	2	Malo studenata može da čita Latinski.	Немногие из студентов могут читать по-латински.	3341498
5	8.53	3.03	3	6	2	Malo učenika može da razume Latinski.	Немногие ученики могут понять латынь.	3341500
5	8.53	3.02	3	6	2	Molim te, pošalji mi tvoju sliku.	Пожалуйста, пришли мне свою фотографию.	4782939
5	8.53	3.44	3	7	1	U Nemačkoj se priča puno različitih dijalekata.	В Германии говорят на многих разных диалектах.	843642
5	8.55	3.21	4	4	2	Moraš da nam pomogneš.	Ты должен нам помочь.	3644985
5	8.55	3.21	4	4	2	Moraš da nam pomogneš.	Ты должна нам помочь.	3644985
5	8.55	3.46	3	5	2	Ah, kakve su to besmislice!	Да ну, бред какой-то!	5651605
5	8.55	2.37	4	6	2	Sudbina meša karte, a mi igramo.	Судьба тасует карты, а мы играем.	6289865
5	8.55	1.96	4	7	2	Govori se da ona rođena u Nemačkoj.	Говорят, что она родилась в Германии.	3439207
5	8.55	2.37	4	8	1	Pre mnogo godina postojale su različite jedinice dužine.	Много лет назад существовали различные единицы длины.	5601710
5	8.56	2.97	5	5	1	Danas je nebo pokriveno oblacima.	Сегодня небо покрыто облаками.	5843301
5	8.56	2.97	5	5	1	Nebo je danas pokriveno oblacima.	Небо сегодня покрыто тучами.	1183312
5	8.56	2.97	5	5	1	Nebo je danas pokriveno oblacima.	Небо сегодня покрыто облаками.	1183312
5	8.56	4.55	2	6	1	Tom je zapisao Merin broj telefona.	Том записал номер телефона Мэри.	4248783
5	8.57	3.64	4	5	1	Je li ovo mesto zauzeto?	Это место занято?	7010403
5	8.57	3.48	3	5	2	Moram da napunim akvarijum vodom.	Мне нужно наполнить аквариум водой.	3300733
5	8.57	3.73	2	8	1	Moj sused je u potpunosti renovirao svoju kuću.	Мой сосед полностью отремонтировал свой дом.	6382551
5	8.58	2.23	3	8	2	Veoma mnogo ljudi želi da poseti ovaj grad.	Очень много людей хочет посетить этот город.	3478634
5	8.59	3.24	4	6	1	Moga komšiju su uhapsili prošle noći.	Моего соседа арестовали прошлой ночью.	1097814
5	8.59	3.32	2	7	2	Da li Vi imate vremena sutra poslepodne?	У Вас будет время завтра после обеда?	894072
5	8.59	1.82	3	7	3	Imam dosta vremena, ali mi nedostaje novac.	У меня много времени, но недостаточно денег.	3455063
5	8.60	2.75	1	8	3	Isključio sam televizor, jer sam već gledao film.	Я выключил телевизор, потому что я уже смотрел этот фильм.	2228676
5	8.60	3.08	3	8	1	Odveo sam ga u najskuplji restoran u kampusu.	Я его сводил в самый дорогой ресторан в университетском городке.	425901
5	8.61	3.51	3	7	1	Higsov bozon se zove još Božja čestica.	Бозон Хиггса ещё называют частицей Бога.	1153969
5	8.62	2.68	3	5	3	Prihvatam, ali pod jednim uslovom.	Я согласен, но при одном условии.	1073936
5	8.62	4.19	2	7	1	Mont Blank je najviša planina u Alpima.	Монблан — самая высокая гора в Альпах.	4239880
5	8.62	2.18	5	7	1	Recite mi naziv filma koji najviše volite?	Как называется фильм, который вы больше всего любите?	1159980
5	8.62	4.43	1	8	1	Juče sam se napio i uradih nešto glupo.	Вчера я напился и сделал глупость.	3276421
5	8.63	2.86	4	5	2	Udata sam, i imam ćerku.	Я замужем, и у меня есть дочь.	3437777
5	8.63	3.77	2	8	1	Lav je otvorio svoja ogromna usta i riknuo.	Лев раскрыл свою огромную пасть и зарычал.	1457636
5	8.64	3.78	2	6	2	Da li si video Toma besnog?	Ты видел Тома в ярости?	5843382
5	8.64	3.28	4	6	1	Molim te mi daj komad pite.	Пожалуйста, дай мне кусок пирога.	3485382
5	8.65	3.71	4	5	1	Treba nam još norveških rečenica.	Нам нужно ещё норвежских предложений.	3440696
5	8.65	2.88	4	7	1	Ova knjiga još nije prevedena na francuski.	Эта книга ещё не переведена на французский.	4250145
5	8.66	4.80	3	4	1	Oba brata su muzičari.	Оба брата - музыканты.	3243501
5	8.66	3.13	3	6	2	Mislim da je Tomu potrebna pomoć.	Думаю, Тому нужна помощь.	4975986
5	8.66	3.13	3	6	2	Pomogla sam Tomu da se spremi.	Я помогла Тому подготовиться.	8895044
5	8.66	3.13	3	6	2	Pomogli smo Tomu da nađe posao.	Мы помогли Тому найти работу.	8894549
5	8.66	3.13	3	6	2	Zašto ne možemo da kažemo Tomu?	Почему мы не можем сказать Тому?	4253533
5	8.66	2.89	4	7	1	Tom živi u Bostonu sa svojom decom.	Том живет в Бостоне со своими детьми.	13690401
5	8.67	3.14	3	6	2	Ispostavilo se da je glasina lažna.	Слухи оказались ложными.	891420
5	8.67	2.64	5	6	1	Oženjen sam i imam dvoje dece.	Я женат, и у меня двое детей.	3364063
5	8.69	1.82	5	6	2	Hteo bih da ostanem jednu noć.	Я хотел бы остановиться на одну ночь.	1098606
5	8.69	3.41	2	7	2	Konačno, veliki uspeh krunisao je višegodišnje eksperimentisanje.	Наконец, многолетние эксперименты увенчались большим успехом.	5588857
5	8.69	2.91	4	7	1	Tom me je upoznao sa svojim sestrama.	Том познакомил меня со своими сёстрами.	8868983
5	8.69	3.16	3	8	1	Moje ime je Rikardo.Kako se ti zoveš?	Моё имя - Рикардо. А как тебя зовут?	3795174
5	8.70	2.75	3	5	3	Ja, takođe, imam sedamnaest godina.	Мне тоже семнадцать лет.	1511331
5	8.70	2.75	3	7	2	Imam mnogo problema koje moram da rešim.	У меня много проблем, которые мне нужно решить.	3485396
5	8.72	4.19	4	4	1	Bred Pit je glumac.	Брэд Питт — актёр.	10047226
5	8.72	4.85	3	4	1	Skuvaću ti malo kafe.	Я приготовлю тебе немного кофе.	3425008
5	8.72	3.35	4	6	1	Ona mi je to rekla šapatom.	Она сказала мне шёпотом.	1159993
5	8.72	4.35	0	6	3	Volim da te gledam dok plešeš.	Я люблю смотреть, как ты танцуешь.	5035287
5	8.72	3.19	3	6	2	Za baterije treba dopunski da platite.	За батареи надо дополнительно заплатить.	1676114
5	8.72	3.60	3	7	1	Pogledaj ove cvetove koji trepere na vetru.	Взгляни на эти цветы дрожащие на ветру.	1676112
5	8.72	3.18	3	8	1	Tom je osvojio deset hiljada dolara na lutriji.	Том выиграл десять тысяч долларов в лотерею.	3437271
5	8.73	2.61	2	7	3	Svaki dan, posle večere, ja učim francuski.	Каждый день после ужина я учу французский.	3434476
5	8.74	2.95	4	5	2	Doktore, ja se zovem Mutaz.	Доктор, меня зовут Мутаз.	3391450
5	8.75	2.29	5	7	1	Bog je mrtav.Mi smo ga ubili.	Бог мёртв. Мы его убили.	935243
5	8.75	3.21	3	8	1	Pazi! U bašti je pet gladnih sovjetskih krava!	Осторожно! В саду пять голодных советских коров!	10001497
5	8.76	4.47	3	5	1	Dopao mi se Tomov video.	Мне понравилось видео Тома.	8882131
5	8.76	4.55	1	8	1	Izgubio je nadu i izvršio samoubistvo popivši otrov.	Он потерял надежду и покончил жизнь самоубийством, выпив яд.	6982170
5	8.77	3.23	3	6	2	Daj mi malo vode, i požuri.	Дай мне немного воды, и побыстрее.	3243675
5	8.77	3.56	0	8	3	Kada se dete rodi, mora se zasaditi drvo.	Когда рождается ребёнок, нужно посадить дерево.	1505805
5	8.78	3.15	5	5	1	Nebo je bilo prekriveno oblacima.	Небо было покрыто тучами.	3366703
5	8.78	3.48	2	5	3	Pravda je spora, ali dostižna.	Справедливость медленна, но достижима.	402888
5	8.79	3.66	3	5	2	Proleteri svih zemalja, ujedinite se!	Пролетарии всех стран, соединяйтесь!	3445167
5	8.79	3.91	2	6	2	Da li sam ja plašljivi egoista?	Я трусливый эгоист?	3478649
5	8.79	2.58	4	6	2	Nisam ti rekao da uradiš to.	Я не говорил тебе это делать.	4250601
5	8.79	2.58	4	6	2	Nisam ti rekla da uradiš to.	Я не говорила тебе это делать.	4250602
5	8.79	2.99	4	7	1	On je prošao kroz veoma složena vremena.	Он прошёл через очень сложные времена.	1142608
5	8.80	3.92	2	6	2	Da li imaš neke natprirodne sposobnosti?	У тебя есть какие-нибудь сверхъестественные способности?	3412955
5	8.80	3.25	3	8	1	Daj mu prst i uzeće ti celu ruku.	Дай ему палец, и он тебе всю руку откусит.	8894352
5	8.80	2.42	3	8	2	Ideje ne pripadaju nikome, one lete u vazduhu.	Идеи не принадлежат никому, они парят в воздухе.	3432866
5	8.81	2.76	5	6	1	Prekršio si jedno od najvažnijih pravila.	Ты нарушил одно из самых важных правил.	6880242
5	8.82	4.43	0	6	3	Nikada nećeš znati, ako ne probaš.	Никогда не узнаешь, если не попробуешь.	3418709
5	8.82	3.68	3	7	1	Ja sam ručao sa Majkom u restoranu.	Я пообедал с Майком в ресторане.	1266652
5	8.82	4.85	0	7	2	Zapamti da pomaziš mačku i zaliješ drvo.	Не забудь погладить кошку и полить дерево.	3478326
5	8.84	2.29	2	8	3	Da li misliš da vredi sačuvati ova pisma?	Как ты думаешь, эти письма стоит сохранить?	3243066
5	8.85	3.29	3	6	2	Mogu li da platim kreditnom karticom?	Я могу заплатить кредитной картой?	3371478
5	8.85	3.29	3	6	2	Mogu li da platim kreditnom karticom?	Я могу расплатиться кредитной картой?	3371478
5	8.85	2.21	4	7	2	Ti znaš da ja ne volim jaja.	Ты знаешь, что я не люблю яйца.	3306777
5	8.86	3.63	5	4	1	Moji roditelji su razvedeni.	Мои родители разведены.	1050449
5	8.86	3.39	1	7	3	Da li zaista mislite da sam sebičan?	Вы правда думаете, что я эгоист?	5035482
5	8.87	3.48	4	4	2	Da li si zauzet?	Ты занят?	941202
5	8.87	1.81	4	6	3	Mislim da treba da mu kažemo.	Я думаю, нам нужно ему сказать.	7035776
5	8.88	3.90	4	5	1	Nemam pojima šta se dešava.	Понятия не имею, что происходит.	3298908
5	8.90	3.34	3	6	2	Da li se slažeš sa tim?	Ты с этим согласен?	5919553
5	8.90	2.92	3	7	2	Teško mi je da poverujem u to.	Мне трудно в это поверить.	8864434
5	8.91	3.51	4	6	1	Moja sestra se igra sa lutkama.	Моя сестра играет в куклы.	800881
5	8.92	3.77	3	5	2	Pozli mi kada vidim krv.	Мне становится плохо, когда я вижу кровь.	3366868
5	8.92	3.10	4	7	1	Bez oklevanja on mi je dostavio dokument.	Без промедления он предоставил мне документ.	1055003
5	8.92	3.10	4	7	1	Gospodin Hirose predaje ovim studentima englesku gramatiku.	Господин Хиросе преподает этим студентам грамматику английского языка.	1069781
5	8.93	2.52	3	8	2	Ne želim da učim reči bez nekog konteksta.	Я не хочу учить слова вне контекста.	3474305
5	8.93	2.52	3	8	2	Ne želim da učim reči bez nekog konteksta.	Я не хочу учить слова без контекста.	3474305
5	8.93	2.69	4	8	1	U vreme diktature i zidovi su imali uši.	Во время диктатуры и у стен были уши.	1214531
5	8.94	4.04	2	6	2	Vidiš, on je dobar igrač bejzbola.	Видишь, он хороший бейсболист.	884824
5	8.94	3.78	3	7	1	Sjedinjene Američke Države se graniče sa Kanadom.	Соединённые Штаты Америки граничат с Канадой.	3247799
5	8.94	2.53	3	8	2	Da li je bilo mnogo putnika u autobusu?	В автобусе было много пассажиров?	11060287
5	8.95	4.96	0	5	3	Znaš da neću da pevam.	Ты знаешь, что я петь не буду.	13693181
5	8.95	4.96	0	7	2	Govori šta hoćeš, ja neću promeniti mišljenje.	Говори что хочешь, я не передумаю.	1091373
5	8.95	4.96	0	7	2	Govori šta hoćeš, ja neću promeniti mišljenje.	Говори что хочешь, я не изменю своё мнение.	1091373
5	8.96	2.47	5	7	1	Tom je bio dobro pripremljen za ispit.	Том был хорошо готов к экзамену.	3368342
5	8.96	3.05	1	8	3	Ona je Amerikanka, ali živi u Velikoj Britaniji.	Она американка, хотя живёт в Великобритании.	3414375
5	8.97	3.39	3	6	2	Volim da spavam na mekom krevetu.	Я люблю спать на мягкой кровати.	3333629
5	8.98	2.73	4	6	2	Da li ti se sviđaju filmovi?	Тебе нравятся фильмы?	3313447
5	8.98	4.07	2	6	2	Možeš li da jedeš sirove ostrige?	Можно ли есть сырые устрицы?	6362511
5	8.98	4.07	2	6	2	Nesumnjivo, esperanto je velika ušteda vremena.	Несомненно, эсперанто является великой тратой времени.	1751654
5	8.98	3.07	1	8	3	Ne volim da kuvam kada je napolju vruće.	Я не люблю готовить, когда на улице жарко.	3243423
5	8.98	2.56	3	8	2	Želim da ti pokažem kako se to radi.	Я хочу показать тебе, как это делается.	4250607
5	8.99	4.82	4	3	1	Njam! Pohovan sir.	Вкуснятина! Жареный сыр.	7129489
5	8.99	2.82	7	3	1	Škole su zatvorene.	Школы закрыты.	3390824
5	8.99	4.66	3	5	1	Mačka je jurila za pacovom.	Кошка гналась за крысой.	1498237
5	8.99	2.99	3	7	2	Mislila sam da idete u Boston autobusom.	Я думала вы едете в Бостон на автобусе.	4250263
5	9.00	6.00	1	5	1	Aladin je pronašao čarobnu lampu.	Аладдин нашёл волшебную лампу.	3503792
5	9.00	3.67	2	7	2	Bolje je poslušno jaje, nego neposlušni bik.	Лучше послушное яйцо, чем непослушный бык.	1511354
5	9.01	4.26	3	6	1	Ima li olovaka na pisaćem stolu?	На письменном столе есть карандаши?	3438849
5	9.01	3.00	3	7	2	Samo što je objavio interesantnu seriju članaka.	Он только что опубликовал интересную серию статей.	1097799
5	9.01	2.59	3	8	2	Tom želi da ide na skijanje sa Meri.	Том хочет пойти кататься на лыжах с Мэри.	8890942
5	9.03	3.19	4	7	1	Njegove ambicije kretale su se do neba.	Его амбиции простирались до небес.	3435903
5	9.04	2.45	7	4	1	Život mi je ugrožen.	Моя жизнь под угрозой.	3425099
5	9.04	2.62	3	8	2	Svaki put kad vidim Toma, on nosi naočare.	Я никогда не видел Тома без очков.	5002773
5	9.05	4.04	4	5	1	Plan je odbačen kao nepraktičan.	План отброшен как непрактичный.	1676084
5	9.06	4.13	2	6	2	Prevedite ovo na engleski, molim vas.	Переведите это на английский, пожалуйста.	4248101
5	9.06	3.47	3	8	1	On se prema meni odnosi kao prema odraslom.	Он относится ко мне как к взрослому.	1085936
5	9.07	3.89	3	5	2	Meni se sviđa da pešačim.	Мне нравится ходить пешком.	1266615
5	9.07	2.64	3	8	2	Ne možemo da sebi dozvolimo ni jednu grešku.	Мы не можем позволить себе ни одной ошибки.	3365982
5	9.08	5.40	2	5	1	Više volim narandže od jabuka.	Я больше люблю апельсины, чем яблоки.	4239857
5	9.08	3.65	4	6	1	On radi na baš ludim projektima.	Он работает на очень сумасшедших проектах.	397592
5	9.08	4.57	2	7	1	U mom stanu postoje dve spavaće sobe.	В моей квартире две спальни.	1657947
5	9.08	3.73	2	7	2	Zaboravila sam da napišem adresu na koverti.	Я забыла написать адрес на конверте.	4248884
5	9.09	3.66	4	6	1	U mojoj bašti ima mnogo voćki.	В моём саду много фруктовых деревьев.	3438783
